file_path,sex,age,age_bin,bmi_category,weight,height
demographic_variations/video_4822_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4822_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4822_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4823_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4823_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4823_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4824_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4824_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4824_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4825_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4825_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4825_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4826_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4826_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4826_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4827_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4827_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4827_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4828_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4828_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4828_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4829_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4829_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4829_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4830_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4830_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4830_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4831_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4831_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4831_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4832_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4832_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4832_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4833_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4833_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4833_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4834_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4834_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4834_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4835_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4835_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4835_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4836_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4836_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4836_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4837_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4837_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4837_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4838_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4838_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4838_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4839_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4839_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4839_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4840_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4840_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4840_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4841_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4841_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4841_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4842_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4842_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4842_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4843_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4843_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4843_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4844_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4844_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4844_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4845_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4845_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4845_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4846_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4846_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4846_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4847_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4847_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4847_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4848_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4848_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4848_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4849_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4849_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4849_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4850_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4850_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4850_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4851_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4851_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4851_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4852_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4852_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4852_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4853_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4853_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4853_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4854_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4854_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4854_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4855_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4855_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4855_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4856_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4856_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4856_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4857_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4857_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4857_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4858_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4858_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4858_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4859_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4859_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4859_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4860_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4860_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4860_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4861_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4861_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4861_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4862_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4862_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4862_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4863_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4863_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4863_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4864_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4864_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4864_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4865_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4865_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4865_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4866_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4866_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4866_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4867_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4867_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4867_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4868_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4868_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4868_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4869_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4869_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4869_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4870_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4870_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4870_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4871_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4871_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4871_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4872_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4872_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4872_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4873_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4873_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4873_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4874_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4874_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4874_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4875_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4875_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4875_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4876_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4876_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4876_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4877_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4877_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4877_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4878_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4878_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4878_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4879_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4879_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4879_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4880_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4880_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4880_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4881_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4881_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4881_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4882_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4882_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4882_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4883_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4883_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4883_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4884_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4884_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4884_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4885_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4885_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4885_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4886_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4886_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4886_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4887_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4887_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4887_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4888_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4888_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4888_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4889_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4889_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4889_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4890_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4890_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4890_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4891_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4891_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4891_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4892_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4892_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4892_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4893_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4893_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4893_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4894_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4894_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4894_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4895_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4895_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4895_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4896_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4896_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4896_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4897_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4897_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4897_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4898_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4898_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4898_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4899_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4899_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4899_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4900_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4900_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4900_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4901_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4901_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4901_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4902_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4902_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4902_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4903_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4903_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4903_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4904_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4904_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4904_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4905_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4905_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4905_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4906_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4906_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4906_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4907_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4907_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4907_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4908_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4908_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4908_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4909_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4909_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4909_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4910_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4910_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4910_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4911_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4911_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4911_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4912_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4912_var2_sex_variation.mp4,F,13.0,11-15,Normal,50.0,150.0
demographic_variations/video_4912_var3_bmi_variation.mp4,M,13.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4913_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4913_var2_sex_variation.mp4,F,12.0,11-15,Normal,50.0,150.0
demographic_variations/video_4913_var3_bmi_variation.mp4,M,12.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4914_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4914_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4914_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4915_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4915_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4915_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4916_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4916_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4916_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4917_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
demographic_variations/video_4917_var2_sex_variation.mp4,F,15.0,11-15,Normal,50.0,150.0
demographic_variations/video_4917_var3_bmi_variation.mp4,M,15.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4918_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4918_var2_sex_variation.mp4,F,14.0,11-15,Normal,50.0,150.0
demographic_variations/video_4918_var3_bmi_variation.mp4,M,14.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4919_var1_age_variation.mp4,M,16.5,16-18,Normal,50.0,150.0
demographic_variations/video_4919_var2_sex_variation.mp4,F,11.0,11-15,Normal,50.0,150.0
demographic_variations/video_4919_var3_bmi_variation.mp4,M,11.0,11-15,Overweight,50.0,150.0
demographic_variations/video_4920_var1_age_variation.mp4,M,2.5,2-5,Normal,50.0,150.0
